Customer_ID,Customer_Name,Join_Date,Last_Purchase_Date,Region,Product_Category,Total_Spend,Orders_Count,Subscription_Type,Churn_Status
CUST109284,Customer_9285,2022-05-09,2024-12-02,East,Sports,13173.41,6,Basic,No
CUST109285,Customer_9286,2022-04-10,2024-09-25,East,Beauty,14627.43,5,Basic,No
CUST109286,Customer_9287,2022-10-17,2023-02-28,North,Electronics,23667.62,20,Basic,Yes
CUST109287,Customer_9288,2025-02-22,2028-08-20,North,Fashion,63655.03,18,Premium,No
CUST109288,Customer_9289,2023-10-08,2026-10-28,North,Home,54115.59,11,Standard,No
CUST109289,Customer_9290,2023-10-27,2026-04-17,North,Fashion,12907.77,8,Standard,No
CUST109290,Customer_9291,2023-11-29,2026-04-22,East,Sports,56677.29,29,Basic,No
CUST109291,Customer_9292,2022-07-02,2024-02-02,West,Beauty,27928.94,12,Standard,Yes
CUST109292,Customer_9293,2022-12-17,2026-08-29,West,Sports,48162.09,18,Standard,No
CUST109293,Customer_9294,2023-12-09,2027-08-20,South,Fashion,56039.45,15,Basic,No
CUST109294,Customer_9295,2023-11-09,2024-01-25,West,Electronics,30105.79,27,Premium,Yes
CUST109295,Customer_9296,2024-03-12,2026-01-18,East,Beauty,14888.76,8,Basic,Yes
CUST109296,Customer_9297,2022-12-06,2025-12-01,East,Beauty,76024.45,26,Basic,No
CUST109297,Customer_9298,2025-03-10,2028-10-12,East,Fashion,94592.95,30,Basic,No
CUST109298,Customer_9299,2022-04-21,2024-11-16,South,Sports,11659.34,4,Basic,No
CUST109299,Customer_9300,2022-09-18,2025-03-13,North,Fashion,68871.6,28,Standard,No
CUST109300,Customer_9301,2023-01-06,2026-04-03,West,Beauty,77734.39,21,Basic,No
CUST109301,Customer_9302,2023-08-27,2025-06-06,East,Fashion,21302.04,15,Premium,Yes
CUST109302,Customer_9303,2023-03-25,2024-03-29,East,Beauty,19495.02,11,Basic,Yes
CUST109303,Customer_9304,2024-05-10,2026-06-16,North,Sports,2500.18,1,Standard,No
CUST109304,Customer_9305,2024-12-06,2027-11-10,East,Electronics,7259.53,2,Standard,No
CUST109305,Customer_9306,2023-10-18,2024-01-26,West,Electronics,23505.63,27,Standard,Yes
CUST109306,Customer_9307,2022-05-29,2022-10-03,South,Fashion,8164.16,8,Basic,Yes
CUST109307,Customer_9308,2022-12-16,2026-07-28,East,Beauty,64333.4,16,Premium,No
CUST109308,Customer_9309,2022-11-19,2025-03-31,West,Electronics,1674.3,1,Standard,No
CUST109309,Customer_9310,2024-05-14,2028-06-19,East,Beauty,14507.07,3,Basic,No
CUST109310,Customer_9311,2025-02-17,2028-09-10,North,Sports,86873.8,18,Basic,No
CUST109311,Customer_9312,2024-10-01,2027-10-01,East,Fashion,93255.56,26,Basic,No
CUST109312,Customer_9313,2023-02-02,2025-03-17,East,Beauty,59614.87,16,Premium,No
CUST109313,Customer_9314,2023-10-08,2025-10-05,South,Fashion,72019.52,21,Basic,No
CUST109314,Customer_9315,2023-02-17,2026-06-15,North,Beauty,36343.7,28,Basic,No
CUST109315,Customer_9316,2022-02-06,2023-08-12,North,Beauty,55041.01,20,Basic,Yes
CUST109316,Customer_9317,2022-07-06,2024-08-16,South,Sports,81371.46,20,Basic,No
CUST109317,Customer_9318,2023-02-24,2025-08-29,East,Fashion,51818.67,13,Standard,No
CUST109318,Customer_9319,2023-12-26,2026-03-22,West,Home,90889.36,20,Standard,No
CUST109319,Customer_9320,2025-02-07,2027-07-13,North,Beauty,122946.98,27,Basic,No
CUST109320,Customer_9321,2022-07-06,2025-02-15,North,Beauty,6706.74,4,Basic,No
CUST109321,Customer_9322,2023-04-16,2025-05-26,East,Electronics,14990.97,4,Basic,No
CUST109322,Customer_9323,2025-01-06,2027-07-07,East,Fashion,75482.65,22,Standard,No
CUST109323,Customer_9324,2024-03-20,2024-06-29,North,Home,8972.47,2,Premium,Yes
CUST109324,Customer_9325,2022-11-26,2023-09-13,East,Sports,17233.25,13,Basic,Yes
CUST109325,Customer_9326,2025-02-22,2025-12-25,West,Home,49777.87,13,Basic,Yes
CUST109326,Customer_9327,2024-08-15,2025-11-15,North,Sports,48099.89,20,Basic,Yes
CUST109327,Customer_9328,2022-11-16,2026-11-14,West,Home,68255.54,30,Premium,No
CUST109328,Customer_9329,2023-04-20,2026-05-25,West,Home,4627.42,7,Standard,No
CUST109329,Customer_9330,2024-04-05,2024-07-30,East,Fashion,33786,7,Basic,Yes
CUST109330,Customer_9331,2023-05-29,2025-11-23,West,Electronics,60196.29,17,Basic,No
CUST109331,Customer_9332,2022-11-30,2025-06-05,East,Home,31581.6,10,Basic,No
CUST109332,Customer_9333,2024-12-30,2028-09-02,South,Beauty,19562.95,12,Standard,No
CUST109333,Customer_9334,2023-04-10,2025-11-14,East,Beauty,86575.11,25,Basic,No
CUST109334,Customer_9335,2023-12-25,2028-01-12,West,Beauty,109369.89,23,Basic,No
CUST109335,Customer_9336,2022-01-08,2024-03-01,South,Electronics,33339.46,27,Standard,No
CUST109336,Customer_9337,2022-06-13,2022-07-31,East,Home,108397.05,22,Basic,Yes
CUST109337,Customer_9338,2024-02-20,2027-07-08,West,Sports,72702.96,30,Standard,No
CUST109338,Customer_9339,2022-12-24,2024-02-06,North,Sports,78432.5,16,Basic,Yes
CUST109339,Customer_9340,2022-03-22,2025-03-14,North,Fashion,6704.81,2,Standard,No
CUST109340,Customer_9341,2024-02-13,2027-07-29,East,Electronics,43086.57,22,Basic,No
CUST109341,Customer_9342,2024-07-09,2025-12-29,East,Home,45884.96,21,Premium,Yes
CUST109342,Customer_9343,2024-06-17,2027-02-09,North,Beauty,16267.47,9,Basic,No
CUST109343,Customer_9344,2024-07-10,2026-09-09,West,Electronics,24077.96,12,Basic,No
CUST109344,Customer_9345,2024-12-06,2028-10-02,West,Electronics,57959.99,17,Premium,No
CUST109345,Customer_9346,2024-04-04,2027-04-29,West,Home,9195.57,16,Premium,No
CUST109346,Customer_9347,2024-10-14,2025-08-29,East,Fashion,24271.7,5,Basic,Yes
CUST109347,Customer_9348,2025-01-07,2029-01-07,South,Fashion,75209.15,19,Premium,No
CUST109348,Customer_9349,2023-11-11,2024-02-28,South,Fashion,118363.55,25,Basic,Yes
CUST109349,Customer_9350,2024-11-12,2027-08-27,South,Beauty,104410.43,28,Standard,No
CUST109350,Customer_9351,2023-03-14,2026-11-16,South,Beauty,45299.07,17,Basic,No
CUST109351,Customer_9352,2024-08-03,2025-11-13,South,Home,29783.02,22,Basic,Yes
CUST109352,Customer_9353,2024-02-15,2026-09-05,East,Fashion,8470.34,3,Standard,No
CUST109353,Customer_9354,2023-11-07,2026-08-12,East,Home,62944.71,17,Standard,No
CUST109354,Customer_9355,2022-01-10,2023-12-16,South,Fashion,117283.2,27,Standard,No
CUST109355,Customer_9356,2022-06-07,2025-06-01,East,Electronics,29378.85,15,Standard,No
CUST109356,Customer_9357,2024-05-17,2026-06-23,East,Sports,53146.11,19,Premium,No
CUST109357,Customer_9358,2024-02-23,2027-07-01,South,Sports,49348.71,15,Basic,No
CUST109358,Customer_9359,2025-03-27,2029-02-06,West,Fashion,56676.02,18,Basic,No
CUST109359,Customer_9360,2022-11-16,2025-12-11,East,Home,19127.61,26,Standard,No
CUST109360,Customer_9361,2022-05-01,2023-01-14,West,Beauty,32103.27,12,Basic,Yes
CUST109361,Customer_9362,2022-05-19,2025-04-18,East,Fashion,115937.94,28,Standard,No
CUST109362,Customer_9363,2023-11-05,2027-01-14,East,Fashion,49324.41,12,Standard,No
CUST109363,Customer_9364,2022-02-13,2022-12-08,South,Beauty,66771.36,24,Basic,Yes
CUST109364,Customer_9365,2025-03-28,2027-05-31,East,Fashion,14356.81,3,Premium,No
CUST109365,Customer_9366,2024-03-26,2026-08-14,North,Electronics,46398.4,11,Basic,No
CUST109366,Customer_9367,2022-04-08,2024-02-07,North,Beauty,87813.33,23,Basic,Yes
CUST109367,Customer_9368,2022-08-27,2025-08-24,South,Electronics,28202.04,10,Basic,No
CUST109368,Customer_9369,2023-04-20,2026-08-21,West,Sports,69476.96,22,Basic,No
CUST109369,Customer_9370,2023-06-08,2026-08-17,West,Beauty,22568.37,15,Basic,No
CUST109370,Customer_9371,2023-07-11,2026-04-28,West,Beauty,66604.12,23,Standard,No
CUST109371,Customer_9372,2022-01-09,2022-10-15,North,Home,31538.08,11,Standard,Yes
CUST109372,Customer_9373,2024-12-13,2025-03-19,West,Home,32485.91,23,Premium,Yes
CUST109373,Customer_9374,2023-09-08,2027-10-02,West,Beauty,124284.35,26,Basic,No
CUST109374,Customer_9375,2022-06-01,2024-06-04,South,Sports,1601.38,1,Basic,No
CUST109375,Customer_9376,2023-02-14,2024-03-30,West,Fashion,19380.02,20,Premium,Yes
CUST109376,Customer_9377,2022-01-10,2023-10-11,North,Home,10406.17,4,Basic,Yes
CUST109377,Customer_9378,2024-08-14,2026-06-13,North,Sports,75333.95,21,Premium,Yes
CUST109378,Customer_9379,2023-07-06,2023-10-28,North,Sports,41345.5,30,Premium,Yes
CUST109379,Customer_9380,2023-07-10,2026-08-12,South,Home,34398.31,26,Premium,No
CUST109380,Customer_9381,2024-05-29,2028-04-20,South,Fashion,35208.95,21,Basic,No
CUST109381,Customer_9382,2022-09-25,2026-03-02,East,Home,14897.83,8,Basic,No
CUST109382,Customer_9383,2024-10-10,2025-07-06,West,Sports,32158,20,Standard,Yes
CUST109383,Customer_9384,2023-10-29,2024-09-24,South,Electronics,34035.87,13,Standard,Yes
CUST109384,Customer_9385,2023-03-27,2025-04-04,North,Home,9897.13,17,Basic,No
CUST109385,Customer_9386,2023-08-17,2027-07-20,North,Sports,13407.38,15,Standard,No
CUST109386,Customer_9387,2023-02-02,2023-08-05,South,Home,79424.94,21,Basic,Yes
CUST109387,Customer_9388,2024-07-09,2026-11-03,South,Sports,2355.53,1,Standard,No
CUST109388,Customer_9389,2024-12-11,2028-10-28,South,Fashion,59399.97,28,Premium,No
CUST109389,Customer_9390,2024-12-18,2025-01-28,East,Sports,1641,3,Basic,Yes
CUST109390,Customer_9391,2022-10-21,2026-10-12,North,Beauty,44207.53,24,Basic,No
CUST109391,Customer_9392,2024-02-27,2025-09-13,East,Electronics,109078.81,26,Basic,Yes
CUST109392,Customer_9393,2024-08-09,2026-07-21,East,Sports,42664.71,21,Basic,No
CUST109393,Customer_9394,2024-05-18,2026-08-12,West,Home,111242.27,23,Basic,No
CUST109394,Customer_9395,2022-04-20,2024-07-05,North,Home,67644.46,30,Basic,No
CUST109395,Customer_9396,2022-04-17,2026-01-29,North,Sports,44005.86,17,Basic,No
CUST109396,Customer_9397,2024-10-09,2026-10-17,South,Beauty,90389.04,22,Premium,No
CUST109397,Customer_9398,2022-10-24,2026-03-30,South,Sports,137861.06,28,Premium,No
CUST109398,Customer_9399,2024-04-18,2028-03-21,West,Fashion,65165.57,30,Basic,No
CUST109399,Customer_9400,2025-01-23,2027-02-09,East,Beauty,24953.1,24,Basic,No
CUST109400,Customer_9401,2024-09-11,2025-09-22,South,Sports,62782.67,22,Basic,Yes
CUST109401,Customer_9402,2024-04-24,2027-07-15,South,Electronics,12651.7,4,Standard,No
CUST109402,Customer_9403,2022-03-20,2025-08-17,North,Beauty,130073.96,27,Standard,No
CUST109403,Customer_9404,2023-12-31,2024-02-16,North,Sports,18901.21,8,Premium,Yes
CUST109404,Customer_9405,2022-12-05,2026-11-09,South,Electronics,13629.7,15,Basic,No
CUST109405,Customer_9406,2022-02-26,2024-06-01,North,Sports,27433.65,8,Standard,No
CUST109406,Customer_9407,2024-07-08,2027-05-05,West,Fashion,17850.14,30,Standard,No
CUST109407,Customer_9408,2022-05-27,2024-04-27,South,Home,33801.35,14,Premium,No
CUST109408,Customer_9409,2024-01-16,2026-02-06,North,Sports,14060.46,6,Standard,No
CUST109409,Customer_9410,2024-11-06,2028-10-05,West,Beauty,39520.46,24,Basic,No
CUST109410,Customer_9411,2023-01-03,2025-01-31,North,Sports,135502.94,28,Standard,No
CUST109411,Customer_9412,2023-12-10,2027-05-09,North,Sports,50937.43,22,Premium,No
CUST109412,Customer_9413,2022-09-05,2026-06-08,North,Sports,67892.73,15,Basic,No
CUST109413,Customer_9414,2022-05-30,2023-04-21,South,Sports,56359.95,20,Basic,Yes
CUST109414,Customer_9415,2023-12-15,2027-10-17,East,Beauty,113195.14,27,Basic,No
CUST109415,Customer_9416,2022-08-05,2026-08-15,North,Beauty,70875.8,28,Basic,No
CUST109416,Customer_9417,2024-10-26,2027-06-29,West,Sports,109162.18,22,Basic,No
CUST109417,Customer_9418,2023-11-01,2027-06-16,South,Home,30421.18,9,Premium,No
CUST109418,Customer_9419,2024-05-10,2026-03-14,South,Sports,28842.28,24,Standard,Yes
CUST109419,Customer_9420,2022-10-31,2026-05-29,West,Beauty,15868.16,30,Standard,No
CUST109420,Customer_9421,2023-02-07,2027-01-29,North,Fashion,107641.19,23,Standard,No
CUST109421,Customer_9422,2024-05-09,2027-07-15,East,Sports,17953.02,5,Premium,No
CUST109422,Customer_9423,2023-01-15,2023-10-31,North,Sports,12718,13,Premium,Yes
CUST109423,Customer_9424,2023-03-28,2025-07-06,West,Sports,26919.84,7,Standard,No
CUST109424,Customer_9425,2023-11-25,2026-06-17,South,Sports,25876.87,17,Standard,No
CUST109425,Customer_9426,2022-05-25,2022-08-17,East,Electronics,33132.29,8,Basic,Yes
CUST109426,Customer_9427,2022-02-19,2025-12-28,South,Sports,16223.26,5,Basic,No
CUST109427,Customer_9428,2025-01-28,2027-03-21,West,Beauty,24298.81,23,Basic,No
CUST109428,Customer_9429,2022-12-09,2026-04-01,North,Beauty,5734.9,7,Basic,No
CUST109429,Customer_9430,2024-05-31,2027-02-12,East,Electronics,20780.25,8,Standard,No
CUST109430,Customer_9431,2024-06-08,2027-05-23,South,Sports,33012.14,7,Standard,No
CUST109431,Customer_9432,2024-11-02,2025-10-11,South,Home,66898.64,22,Basic,Yes
CUST109432,Customer_9433,2024-02-01,2025-06-01,South,Sports,46991.88,12,Premium,Yes
CUST109433,Customer_9434,2024-04-27,2024-12-03,North,Beauty,15675.78,6,Basic,Yes
CUST109434,Customer_9435,2024-07-12,2027-01-14,East,Fashion,46795.62,21,Standard,No
CUST109435,Customer_9436,2025-04-10,2027-11-10,North,Fashion,88198.61,21,Standard,No
CUST109436,Customer_9437,2025-02-03,2025-04-05,North,Home,10340.96,4,Standard,Yes
CUST109437,Customer_9438,2022-07-08,2025-02-22,North,Sports,26149.67,23,Basic,No
CUST109438,Customer_9439,2024-12-09,2027-04-14,West,Electronics,50324.92,29,Standard,No
CUST109439,Customer_9440,2023-02-14,2023-07-28,West,Sports,84734.31,28,Basic,Yes
CUST109440,Customer_9441,2022-08-15,2023-06-06,West,Home,62413.12,27,Standard,Yes
CUST109441,Customer_9442,2022-08-01,2023-09-29,East,Home,64463.04,30,Basic,Yes
CUST109442,Customer_9443,2024-10-01,2026-10-23,North,Home,10528.32,3,Standard,No
CUST109443,Customer_9444,2023-02-23,2024-01-30,North,Fashion,16817.21,5,Basic,Yes
CUST109444,Customer_9445,2025-01-12,2027-01-21,West,Sports,36349.23,19,Standard,No
CUST109445,Customer_9446,2024-07-07,2026-12-09,North,Sports,16939.36,8,Basic,No
CUST109446,Customer_9447,2024-02-16,2026-09-19,North,Electronics,19421.49,5,Premium,No
CUST109447,Customer_9448,2022-08-09,2026-02-16,South,Home,125436.44,27,Premium,No
CUST109448,Customer_9449,2022-06-25,2024-03-19,North,Home,25466.56,13,Basic,Yes
CUST109449,Customer_9450,2023-08-07,2027-07-09,South,Beauty,18134.49,10,Basic,No
CUST109450,Customer_9451,2023-06-19,2025-04-04,North,Beauty,10162.56,6,Standard,Yes
CUST109451,Customer_9452,2023-12-26,2027-07-11,East,Fashion,1136.78,1,Basic,No
CUST109452,Customer_9453,2022-11-20,2025-12-04,West,Sports,65918.52,30,Basic,No
CUST109453,Customer_9454,2022-03-26,2025-03-16,South,Electronics,31042.3,11,Basic,No
CUST109454,Customer_9455,2024-10-16,2027-04-30,West,Electronics,58368.99,20,Standard,No
CUST109455,Customer_9456,2024-06-05,2027-07-02,South,Home,32486.73,9,Basic,No
CUST109456,Customer_9457,2022-04-22,2025-09-06,South,Electronics,11783.73,16,Basic,No
CUST109457,Customer_9458,2023-09-20,2024-05-15,South,Home,45395.09,15,Standard,Yes
CUST109458,Customer_9459,2024-08-06,2027-10-25,East,Sports,8237.25,5,Basic,No
CUST109459,Customer_9460,2024-01-20,2027-03-09,North,Electronics,23640.84,15,Basic,No
CUST109460,Customer_9461,2022-02-21,2025-03-18,South,Home,4053.77,1,Premium,No
CUST109461,Customer_9462,2022-03-25,2026-04-16,East,Sports,17859.71,15,Standard,No
CUST109462,Customer_9463,2023-12-13,2026-10-02,South,Sports,7923.8,4,Basic,No
CUST109463,Customer_9464,2024-01-01,2025-10-31,North,Home,94342.43,28,Basic,Yes
CUST109464,Customer_9465,2024-01-11,2025-01-16,South,Home,54286.88,16,Standard,Yes
CUST109465,Customer_9466,2024-04-08,2028-04-06,East,Fashion,15760.71,22,Basic,No
CUST109466,Customer_9467,2023-03-01,2025-10-28,North,Sports,5785.6,7,Premium,No
CUST109467,Customer_9468,2024-11-10,2025-11-05,East,Home,79330.1,23,Standard,Yes
CUST109468,Customer_9469,2022-02-25,2025-05-09,North,Sports,38313.44,8,Premium,No
CUST109469,Customer_9470,2024-03-22,2025-06-22,North,Electronics,104858.54,21,Premium,Yes
CUST109470,Customer_9471,2024-03-17,2026-12-11,West,Beauty,108723.87,22,Standard,No
CUST109471,Customer_9472,2024-10-05,2026-03-12,West,Beauty,56217,27,Standard,Yes
CUST109472,Customer_9473,2023-10-17,2024-07-06,West,Home,42879.95,27,Premium,Yes
CUST109473,Customer_9474,2024-10-03,2027-03-04,North,Home,1887.84,2,Standard,No
CUST109474,Customer_9475,2024-06-26,2024-10-24,South,Sports,58986.62,30,Basic,Yes
CUST109475,Customer_9476,2022-01-08,2024-03-26,East,Home,20950.1,12,Standard,No
CUST109476,Customer_9477,2022-05-04,2026-04-24,East,Sports,80485.16,26,Basic,No
CUST109477,Customer_9478,2025-01-29,2028-05-17,East,Home,60466.97,28,Standard,No
CUST109478,Customer_9479,2024-09-16,2026-08-29,West,Sports,3083.77,2,Standard,No
CUST109479,Customer_9480,2024-04-14,2025-08-17,North,Home,45590.33,14,Premium,Yes
CUST109480,Customer_9481,2025-01-21,2027-06-18,West,Fashion,37122.29,19,Standard,No
CUST109481,Customer_9482,2024-02-05,2026-07-05,South,Sports,41827.61,20,Premium,No
CUST109482,Customer_9483,2025-01-08,2026-05-30,North,Fashion,19157.89,6,Basic,Yes
CUST109483,Customer_9484,2022-01-31,2025-10-19,East,Fashion,22703.64,22,Basic,No
CUST109484,Customer_9485,2023-01-13,2023-05-19,West,Fashion,75698.3,19,Premium,Yes
CUST109485,Customer_9486,2022-11-26,2023-07-22,West,Fashion,82355.73,17,Standard,Yes
CUST109486,Customer_9487,2022-10-09,2024-01-06,South,Electronics,8126.16,3,Standard,Yes
CUST109487,Customer_9488,2024-11-01,2026-11-14,South,Beauty,60387.3,20,Basic,No
CUST109488,Customer_9489,2023-10-01,2026-12-15,West,Electronics,55772.33,25,Standard,No
CUST109489,Customer_9490,2024-05-21,2028-05-05,South,Home,48052.32,10,Premium,No
CUST109490,Customer_9491,2023-11-30,2027-06-26,East,Home,26358.01,24,Basic,No
CUST109491,Customer_9492,2022-03-10,2024-06-22,South,Beauty,54091.03,13,Standard,No
CUST109492,Customer_9493,2024-04-20,2028-01-25,South,Beauty,68538.32,20,Basic,No
CUST109493,Customer_9494,2022-01-23,2023-08-16,West,Beauty,93419.86,23,Basic,Yes
CUST109494,Customer_9495,2022-12-03,2026-10-31,West,Fashion,138534.97,29,Standard,No
CUST109495,Customer_9496,2023-03-03,2026-07-26,North,Electronics,79247.88,29,Basic,No
CUST109496,Customer_9497,2024-04-24,2026-11-27,North,Home,44937.17,25,Basic,No
CUST109497,Customer_9498,2022-07-28,2025-02-01,West,Electronics,72140.44,18,Standard,No
CUST109498,Customer_9499,2022-08-03,2024-03-13,South,Electronics,81710.78,19,Standard,Yes
CUST109499,Customer_9500,2023-09-27,2025-01-14,South,Electronics,60998.53,17,Basic,Yes
CUST109500,Customer_9501,2023-02-27,2025-06-19,North,Beauty,34564.06,8,Premium,No
CUST109501,Customer_9502,2022-03-14,2026-03-12,North,Beauty,68156.51,18,Basic,No
CUST109502,Customer_9503,2024-04-02,2026-05-15,North,Home,33660.4,7,Premium,No
CUST109503,Customer_9504,2024-02-25,2026-02-22,East,Home,70565.49,23,Standard,No
CUST109504,Customer_9505,2024-07-26,2024-12-23,East,Home,24333.43,11,Basic,Yes
CUST109505,Customer_9506,2024-11-30,2026-11-14,North,Electronics,10687.03,3,Basic,No
CUST109506,Customer_9507,2022-10-16,2023-06-22,South,Beauty,1622.03,2,Basic,Yes
CUST109507,Customer_9508,2023-07-09,2026-04-10,North,Fashion,52112.41,19,Basic,No
CUST109508,Customer_9509,2023-03-15,2026-05-29,East,Electronics,111448.46,28,Standard,No
CUST109509,Customer_9510,2022-01-28,2025-11-09,South,Sports,30248.1,24,Basic,No
CUST109510,Customer_9511,2022-09-27,2024-07-16,East,Electronics,64451.29,28,Basic,Yes
CUST109511,Customer_9512,2022-03-15,2023-03-28,South,Beauty,51907.25,25,Standard,Yes
CUST109512,Customer_9513,2023-11-05,2023-12-06,East,Sports,22080.97,11,Basic,Yes
CUST109513,Customer_9514,2022-09-03,2024-09-03,South,Electronics,27422.56,8,Standard,No
CUST109514,Customer_9515,2023-02-14,2024-01-19,South,Beauty,30126.06,11,Basic,Yes
CUST109515,Customer_9516,2023-05-13,2025-04-11,South,Beauty,8175.84,2,Standard,Yes
CUST109516,Customer_9517,2024-10-08,2025-07-29,South,Fashion,9123.87,12,Standard,Yes
CUST109517,Customer_9518,2022-07-30,2025-03-30,West,Electronics,73735.15,29,Standard,No
CUST109518,Customer_9519,2024-03-02,2027-11-07,East,Beauty,5066.95,9,Basic,No
CUST109519,Customer_9520,2022-12-26,2024-01-13,East,Home,8963.21,6,Basic,Yes
CUST109520,Customer_9521,2023-08-05,2026-09-19,West,Beauty,47870.3,12,Basic,No
CUST109521,Customer_9522,2024-11-09,2028-11-16,South,Fashion,17590.13,18,Basic,No
CUST109522,Customer_9523,2023-02-27,2026-02-27,South,Beauty,24377.67,25,Basic,No
CUST109523,Customer_9524,2022-05-01,2026-05-13,East,Electronics,11532.36,5,Standard,No
CUST109524,Customer_9525,2022-06-22,2026-01-22,West,Electronics,87917.22,22,Standard,No
CUST109525,Customer_9526,2022-02-03,2024-06-08,South,Sports,57308.75,17,Premium,No
CUST109526,Customer_9527,2024-07-06,2026-12-16,South,Electronics,64286.38,16,Basic,No
CUST109527,Customer_9528,2022-03-12,2025-06-30,South,Sports,8675.62,12,Standard,No
CUST109528,Customer_9529,2023-06-29,2025-08-10,North,Home,88066.2,29,Premium,No
CUST109529,Customer_9530,2024-02-13,2026-10-26,West,Fashion,76194.51,30,Standard,No
CUST109530,Customer_9531,2024-02-23,2027-08-29,South,Home,9064.19,2,Standard,No
CUST109531,Customer_9532,2024-08-25,2027-09-23,North,Sports,61088.43,16,Premium,No
CUST109532,Customer_9533,2023-06-19,2026-06-06,West,Beauty,2409.53,1,Premium,No
CUST109533,Customer_9534,2022-01-14,2025-09-11,South,Beauty,59846.42,20,Basic,No
CUST109534,Customer_9535,2022-09-28,2026-06-26,East,Home,4823.5,2,Standard,No
CUST109535,Customer_9536,2024-12-12,2028-05-07,North,Beauty,32307.1,13,Standard,No
CUST109536,Customer_9537,2023-04-08,2025-03-20,North,Sports,53653.93,16,Standard,No
CUST109537,Customer_9538,2023-06-07,2025-07-16,South,Fashion,1474.41,1,Premium,No
CUST109538,Customer_9539,2024-02-09,2026-02-28,South,Electronics,37987.22,19,Basic,No
CUST109539,Customer_9540,2024-05-04,2027-11-01,North,Sports,7024.86,4,Premium,No
CUST109540,Customer_9541,2024-03-02,2027-08-10,East,Sports,82072.22,20,Standard,No
CUST109541,Customer_9542,2023-03-19,2026-11-02,East,Electronics,14216.24,3,Basic,No
CUST109542,Customer_9543,2022-09-08,2026-02-23,West,Electronics,4728.71,2,Standard,No
CUST109543,Customer_9544,2022-06-09,2023-09-22,South,Fashion,10163.46,12,Basic,Yes
CUST109544,Customer_9545,2022-02-05,2024-10-13,East,Fashion,22103.51,24,Basic,No
CUST109545,Customer_9546,2024-05-29,2028-01-10,West,Fashion,59751.91,26,Premium,No
CUST109546,Customer_9547,2023-01-28,2025-05-20,East,Beauty,29606.59,13,Basic,No
CUST109547,Customer_9548,2022-02-13,2026-03-03,South,Sports,31258,27,Standard,No
CUST109548,Customer_9549,2022-11-11,2026-11-07,West,Electronics,74377,18,Premium,No
CUST109549,Customer_9550,2023-02-12,2023-12-10,West,Sports,13753.03,5,Premium,Yes
CUST109550,Customer_9551,2024-06-13,2027-09-07,West,Sports,22787.7,23,Premium,No
CUST109551,Customer_9552,2022-07-25,2023-11-04,East,Fashion,23606.02,25,Standard,Yes
CUST109552,Customer_9553,2022-02-10,2023-02-21,South,Fashion,30082.08,12,Standard,Yes
CUST109553,Customer_9554,2023-08-11,2023-10-31,West,Sports,19489.52,19,Basic,Yes
CUST109554,Customer_9555,2023-12-15,2027-11-12,North,Fashion,3025.38,1,Standard,No
CUST109555,Customer_9556,2024-06-16,2028-01-01,South,Beauty,20093.13,9,Premium,No
CUST109556,Customer_9557,2022-04-05,2023-08-02,North,Electronics,4638.53,1,Standard,Yes
CUST109557,Customer_9558,2023-06-24,2024-12-10,North,Sports,57242.29,24,Basic,Yes
CUST109558,Customer_9559,2025-03-13,2028-09-20,West,Electronics,58768.84,18,Basic,No
CUST109559,Customer_9560,2022-02-28,2025-01-28,West,Beauty,95475.15,23,Premium,No
CUST109560,Customer_9561,2024-05-03,2028-01-26,East,Fashion,52162.39,28,Premium,No
CUST109561,Customer_9562,2023-05-24,2023-10-14,East,Home,8410.49,3,Standard,Yes
CUST109562,Customer_9563,2023-05-28,2026-11-17,East,Beauty,6265.38,6,Standard,No
CUST109563,Customer_9564,2024-03-09,2025-07-04,South,Home,53844.17,22,Basic,Yes
CUST109564,Customer_9565,2024-11-11,2028-11-18,East,Electronics,8764.78,4,Standard,No
CUST109565,Customer_9566,2024-01-08,2027-03-07,North,Sports,58244.42,24,Standard,No
CUST109566,Customer_9567,2023-11-30,2027-03-09,East,Fashion,11800.15,12,Standard,No
CUST109567,Customer_9568,2024-06-05,2027-04-16,West,Beauty,27513.64,12,Basic,No
CUST109568,Customer_9569,2023-04-16,2026-11-05,East,Fashion,22081,5,Basic,No
CUST109569,Customer_9570,2022-10-11,2023-05-17,South,Home,108485.2,23,Basic,Yes
CUST109570,Customer_9571,2023-01-07,2024-08-18,South,Home,46045.42,29,Premium,Yes
CUST109571,Customer_9572,2024-11-16,2028-05-12,North,Sports,38897.37,21,Premium,No
CUST109572,Customer_9573,2024-05-04,2028-03-24,South,Home,7059.05,13,Premium,No
CUST109573,Customer_9574,2022-05-09,2023-01-01,East,Sports,12241.37,12,Premium,Yes
CUST109574,Customer_9575,2023-05-22,2024-10-16,West,Beauty,8212.15,4,Standard,Yes
CUST109575,Customer_9576,2025-01-23,2027-03-02,South,Sports,21497.94,6,Basic,No
CUST109576,Customer_9577,2023-08-01,2025-09-07,North,Home,34483.46,19,Standard,No
CUST109577,Customer_9578,2023-04-18,2023-07-08,East,Electronics,5035.73,6,Basic,Yes
CUST109578,Customer_9579,2024-10-04,2028-05-14,North,Sports,22733.43,6,Basic,No
CUST109579,Customer_9580,2023-10-30,2027-04-09,South,Fashion,28604.89,11,Basic,No
